TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
1622235662798,4873,FRONT-eval,268,vehicle,22.4688,-3.9141,-0.0793,6.3677
1622235662798,4873,FRONT-eval,292,vehicle,39.5312,-16.8438,-0.0997,58.0811
1622235663040,4923,FRONT-eval,268,vehicle,22.2969,-3.9414,-0.0972,6.5264
1622235663040,4923,FRONT-eval,292,vehicle,39.4375,-16.9375,-0.1335,60.6695
1622235663347,4973,FRONT-eval,268,vehicle,22.0625,-3.9824,-0.1091,6.5864
1622235663347,4973,FRONT-eval,292,vehicle,39.2812,-17.0938,-0.1565,61.0962
1622235663573,5023,FRONT-eval,268,vehicle,21.8125,-4.0234,-0.1155,5.9987
1622235663573,5023,FRONT-eval,292,vehicle,39.1250,-17.2500,-0.1715,61.8926
1622235663816,5073,FRONT-eval,268,vehicle,21.5156,-4.0664,-0.1172,6.7174
1622235663816,5073,FRONT-eval,292,vehicle,38.9688,-17.4062,-0.1780,61.2184
1622235664079,5123,FRONT-eval,268,vehicle,21.2031,-4.1055,-0.1155,6.0370
1622235664079,5123,FRONT-eval,292,vehicle,38.7812,-17.5781,-0.1792,61.8312
1622235664320,5173,FRONT-eval,268,vehicle,20.8594,-4.1211,-0.1118,6.1044
1622235664320,5173,FRONT-eval,292,vehicle,38.5938,-17.7031,-0.1774,62.7561
1622235664556,5223,FRONT-eval,268,vehicle,20.5000,-4.1250,-0.1062,6.6669
1622235664556,5223,FRONT-eval,292,vehicle,38.4062,-17.8281,-0.1709,61.5244
1622235664817,5273,FRONT-eval,268,vehicle,20.1250,-4.1328,-0.0991,6.4667
1622235664817,5273,FRONT-eval,292,vehicle,38.2188,-17.9531,-0.1595,64.3755
1622235665074,5323,FRONT-eval,268,vehicle,19.7500,-4.1445,-0.0917,6.0274
1622235665075,5323,FRONT-eval,292,vehicle,38.0000,-18.1094,-0.1462,63.3143
1622235665369,5373,FRONT-eval,268,vehicle,19.3438,-4.1523,-0.0847,6.0947
1622235665370,5373,FRONT-eval,292,vehicle,37.7812,-18.2500,-0.1338,65.6353
1622235665571,5423,FRONT-eval,268,vehicle,18.9375,-4.1602,-0.0782,6.3185
1622235665572,5423,FRONT-eval,292,vehicle,37.5625,-18.4062,-0.1215,63.2522
1622235665855,5473,FRONT-eval,268,vehicle,18.5312,-4.1641,-0.0725,6.4568
1622235665855,5473,FRONT-eval,292,vehicle,37.3438,-18.5625,-0.1104,64.5010
1622235666276,5523,FRONT-eval,268,vehicle,18.1094,-4.1680,-0.0674,6.5464
1622235666276,5523,FRONT-eval,292,vehicle,37.1250,-18.7188,-0.0995,68.4498
1622235666370,5573,FRONT-eval,268,vehicle,17.6719,-4.1758,-0.0632,5.7151
1622235666370,5573,FRONT-eval,292,vehicle,36.9062,-18.8750,-0.0902,68.0625
1622235666596,5623,FRONT-eval,268,vehicle,17.2500,-4.1758,-0.0598,6.4369
