TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
105836,337,334.7390,308.1867,0.0334,---,326.9226,326.6907,-0.0352, 1000000.0000
105886,259,334.7390,308.1867,0.0334,---,338.7086,326.5654,-0.0097, 2.1639
105886,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
105886,337,334.7390,308.1867,0.0334,---,326.6874,326.6900,-0.0352, 1000000.0000
105936,259,334.7390,308.1867,0.0334,---,338.4800,326.5664,-0.0097, 2.2076
105936,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
105936,337,334.7390,308.1867,0.0334,---,326.4522,326.6893,-0.0352, 1000000.0000
105986,259,334.7390,308.1867,0.0334,---,338.2514,326.5674,-0.0097, 2.2519
105986,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
105986,337,334.7390,308.1867,0.0334,---,326.2170,326.6885,-0.0352, 1000000.0000
106036,259,334.7390,308.1867,0.0334,---,338.0227,326.5684,-0.0097, 2.2974
106036,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
106036,337,334.7390,308.1867,0.0334,---,325.9818,326.6878,-0.0352, 1000000.0000
106086,259,334.7390,308.1867,0.0334,---,337.7941,326.5694,-0.0097, 2.3441
106086,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
106086,337,334.7390,308.1867,0.0334,---,325.7465,326.6870,-0.0352, 1000000.0000
106136,259,334.7390,308.1867,0.0334,---,337.5655,326.5704,-0.0097, 2.3657
106136,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
106136,337,334.7390,308.1867,0.0334,---,325.5113,326.6862,-0.0352, 1000000.0000
106186,259,334.7390,308.1867,0.0334,---,337.3367,326.5714,-0.0097, 2.4137
106186,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
106186,337,334.7390,308.1867,0.0334,---,325.2760,326.6854,-0.0352, 1000000.0000
106236,259,334.7390,308.1867,0.0334,---,337.1080,326.5724,-0.0097, 2.4878
106236,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
106236,337,334.7390,308.1867,0.0334,---,325.0408,326.6846,-0.0352, 1000000.0000
106286,259,334.7390,308.1867,0.0334,---,336.8792,326.5734,-0.0097, 2.5119
106286,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
106286,337,334.7390,308.1867,0.0334,---,324.8055,326.6838,-0.0352, 1000000.0000
106336,259,334.7390,308.1867,0.0334,---,336.6505,326.5743,-0.0097, 2.0498
106336,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
106336,337,334.7390,308.1867,0.0334,---,324.5702,326.6830,-0.0352, 1000000.0000
106386,259,334.7390,308.1867,0.0334,---,336.4217,326.5753,-0.0097, 1.7198
106386,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
106386,337,334.7390,308.1867,0.0334,---,324.3348,326.6821,-0.0352, 1000000.0000
106436,259,334.7390,308.1867,0.0334,---,336.1930,326.5764,-0.0097, 2.1579
106436,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9524
106436,337,334.7390,308.1867,0.0334,---,324.0995,326.6813,-0.0352, 1000000.0000
106486,259,334.7390,308.1867,0.0334,---,335.9642,326.5773,-0.0097, 2.2004
106486,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.0220
106486,337,334.7390,308.1867,0.0334,---,323.8642,326.6804,-0.0352, 1000000.0000
106536,259,334.7390,308.1867,0.0334,---,335.7355,326.5783,-0.0097, 2.2437
106536,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9631
106536,337,334.7390,308.1867,0.0334,---,323.6288,326.6795,-0.0352, 1000000.0000
106586,259,334.7390,308.1867,0.0334,---,335.5067,326.5793,-0.0097, 1.8499
106586,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 83.9661
106586,337,334.7390,308.1867,0.0334,---,323.3935,326.6786,-0.0352, 1000000.0000
106636,259,334.7390,308.1867,0.0334,---,335.2778,326.5803,-0.0097, 1.5582
106636,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.3427
106636,337,334.7390,308.1867,0.0334,---,323.1581,326.6778,-0.0352, 1000000.0000
106686,259,334.7390,308.1867,0.0334,---,335.0490,326.5813,-0.0097, 1.3449
106686,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 4.1538
106686,337,334.7390,308.1867,0.0334,---,322.9227,326.6769,-0.0352, 1000000.0000
106736,259,334.7390,308.1867,0.0334,---,334.8201,326.5823,-0.0097, 1.2890
106736,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 3.9530
106736,337,334.7390,308.1867,0.0334,---,322.6873,326.6760,-0.0352, 1000000.0000
106786,259,334.7390,308.1867,0.0334,---,334.5912,326.5833,-0.0097, 1.3385
106786,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 87.6951
106786,337,334.7390,308.1867,0.0334,---,322.4519,326.6751,-0.0352, 1000000.0000
106836,259,334.7390,308.1867,0.0334,---,334.3624,326.5843,-0.0097, 1.4379
106836,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 87.6951
106836,337,334.7390,308.1867,0.0334,---,322.2165,326.6742,-0.0352, 1000000.0000
106886,259,334.7390,308.1867,0.0334,---,334.1335,326.5853,-0.0097, 1.6982
106886,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 87.6951
106886,337,334.7390,308.1867,0.0334,---,321.9810,326.6732,-0.0352, 85.3816
106936,259,334.7390,308.1867,0.0334,---,333.9046,326.5863,-0.0097, 2.3957
106936,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 40.2260
106936,337,334.7390,308.1867,0.0334,---,321.7456,326.6723,-0.0352, 1000000.0000
106986,259,334.7390,308.1867,0.0334,---,333.6758,326.5873,-0.0097, 2.9517
106986,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 87.6951
106986,337,334.7390,308.1867,0.0334,---,321.5101,326.6714,-0.0352, 15.2837
107036,259,334.7390,308.1867,0.0334,---,333.4469,326.5883,-0.0097, 2.5772
107036,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.4143
107036,337,334.7390,308.1867,0.0334,---,321.2746,326.6704,-0.0352, 1000000.0000
107086,259,334.7390,308.1867,0.0334,---,333.2179,326.5893,-0.0097, 1.9091
107086,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 84.3427
107086,337,334.7390,308.1867,0.0334,---,321.0392,326.6695,-0.0352, 1000000.0000
107136,259,334.7390,308.1867,0.0334,---,332.9889,326.5903,-0.0097, 2.3196
107136,312,334.7390,308.1867,0.0334,---,316.5674,330.4820,0.0098, 38.1150
107136,337,334.7390,308.1867,0.0334,---,320.8036,326.6686,-0.0352, 1000000.0000
107186,259,334.7390,308.1864,0.0334,---,332.7599,326.5913,-0.0097, 1.8490
107186,312,334.7390,308.1864,0.0334,---,316.5674,330.4820,0.0098, 35.7070
107186,337,334.7390,308.1864,0.0334,---,320.5682,326.6676,-0.0352, 1000000.0000
107236,259,334.7390,308.1885,0.0334,---,332.5309,326.5923,-0.0097, 2.6952
107236,312,334.7390,308.1885,0.0334,---,316.5674,330.4820,0.0098, 33.5482
107236,337,334.7390,308.1885,0.0334,---,320.3326,326.6667,-0.0352, 1000000.0000
107286,259,334.7390,308.1904,0.0334,---,332.3019,326.5933,-0.0097, 2.9608
107286,312,334.7390,308.1904,0.0334,---,316.5674,330.4820,0.0098, 1000000.0000
107286,337,334.7390,308.1904,0.0334,---,320.0971,326.6657,-0.0352, 1000000.0000
107336,259,334.7390,308.1924,0.0334,---,332.0730,326.5943,-0.0097, 2.3882
107336,312,334.7390,308.1924,0.0334,---,316.5674,330.4820,0.0098, 1000000.0000
107336,337,334.7390,308.1924,0.0334,---,319.8615,326.6648,-0.0352, 1000000.0000
107386,259,334.7390,308.1947,0.0334,---,331.8440,326.5953,-0.0097, 2.8219
107386,312,334.7390,308.1947,0.0334,---,316.5674,330.4820,0.0098, 1000000.0000
107386,337,334.7390,308.1947,0.0334,---,319.6260,326.6639,-0.0352, 1000000.0000
107436,259,334.7390,308.1981,0.0334,---,331.6150,326.5963,-0.0097, 3.0365
107436,312,334.7390,308.1981,0.0334,---,316.5674,330.4820,0.0098, 1000000.0000
107436,337,334.7390,308.1981,0.0334,---,319.3904,326.6629,-0.0352, 1000000.0000
107486,259,334.7390,308.2078,0.0333,---,331.3860,326.5973,-0.0097, 67.8782
107486,312,334.7390,308.2078,0.0333,---,316.5674,330.4820,0.0098, 1000000.0000
107486,337,334.7390,308.2078,0.0333,---,319.1548,326.6620,-0.0352, 1000000.0000
107536,259,334.7390,308.2254,0.0332,---,331.1569,326.5983,-0.0097, 72.5350
107536,312,334.7390,308.2254,0.0332,---,316.5674,330.4820,0.0098, 1000000.0000
107536,337,334.7390,308.2254,0.0332,---,318.9192,326.6611,-0.0352, 1000000.0000
107586,259,334.7390,308.2502,0.0331,---,330.9278,326.5992,-0.0097, 73.2492
107586,312,334.7390,308.2502,0.0331,---,316.5674,330.4820,0.0098, 1000000.0000
107586,316,334.7390,308.2502,0.0331,---,310.1402,330.6149,0.0740, 1000000.0000
107586,337,334.7390,308.2502,0.0331,---,318.6836,326.6601,-0.0352, 1000000.0000
107636,259,334.7390,308.2791,0.0330,---,330.6987,326.6003,-0.0097, 69.8863
107636,312,334.7390,308.2791,0.0330,---,316.5674,330.4820,0.0098, 1000000.0000
107636,316,334.7390,308.2791,0.0330,---,310.2691,330.6140,0.0740, 1000000.0000
107636,337,334.7390,308.2791,0.0330,---,318.4480,326.6592,-0.0352, 1000000.0000
107686,259,334.7390,308.3119,0.0330,---,330.4696,326.6013,-0.0097, 46.9522
107686,312,334.7390,308.3119,0.0330,---,316.5674,330.4820,0.0098, 1000000.0000
107686,316,334.7390,308.3119,0.0330,---,310.3949,330.6132,0.0741, 1000000.0000
107686,337,334.7390,308.3119,0.0330,---,318.2123,326.6582,-0.0352, 1000000.0000
107736,259,334.7394,308.3491,0.0330,---,330.2404,326.6022,-0.0097, 62.7593
107736,312,334.7394,308.3491,0.0330,---,316.5674,330.4820,0.0098, 1000000.0000
107736,316,334.7394,308.3491,0.0330,---,310.5077,330.6125,0.0746, 1000000.0000
107736,337,334.7394,308.3491,0.0330,---,317.9767,326.6572,-0.0352, 1000000.0000
107786,259,334.7394,308.3935,0.0330,---,330.0114,326.6032,-0.0097, 90.0819
107786,312,334.7394,308.3935,0.0330,---,316.5674,330.4820,0.0098, 1000000.0000
107786,316,334.7394,308.3935,0.0330,---,310.5997,330.6120,0.0754, 1000000.0000
107786,337,334.7394,308.3935,0.0330,---,317.7410,326.6562,-0.0352, 1000000.0000
107836,259,334.7394,308.4496,0.0328,---,329.7823,326.6042,-0.0097, 95.9469
107836,312,334.7394,308.4496,0.0328,---,316.5674,330.4820,0.0098, 84.3370
107836,316,334.7394,308.4496,0.0328,---,310.6651,330.6116,0.0764, 1000000.0000
107836,337,334.7394,308.4496,0.0328,---,317.5054,326.6552,-0.0352, 1000000.0000
107886,259,334.7394,308.5150,0.0328,---,329.5532,326.6052,-0.0097, 88.1263
107886,312,334.7394,308.5150,0.0328,---,316.5674,330.4820,0.0098, 84.3493
107886,316,334.7394,308.5150,0.0328,---,310.6972,330.6115,0.0776, 1000000.0000
107886,337,334.7394,308.5150,0.0328,---,317.2697,326.6542,-0.0352, 1000000.0000
107936,259,334.7395,308.5889,0.0327,---,329.3240,326.6062,-0.0097, 117.1455
107936,312,334.7395,308.5889,0.0327,---,316.5674,330.4820,0.0098, 91.0424
107936,316,334.7395,308.5889,0.0327,---,310.7001,330.6115,0.0784, 1000000.0000
107936,337,334.7395,308.5889,0.0327,---,317.0340,326.6532,-0.0352, 1000000.0000
107986,259,334.7394,308.6706,0.0327,---,329.0948,326.6072,-0.0097, 118.6960
107986,312,334.7394,308.6706,0.0327,---,316.5674,330.4820,0.0098, 4.6273
107986,316,334.7394,308.6706,0.0327,---,310.7003,330.6115,0.0782, 1000000.0000
107986,337,334.7394,308.6706,0.0327,---,316.7982,326.6522,-0.0352, 1000000.0000
108036,259,334.7395,308.7595,0.0327,---,328.8655,326.6082,-0.0097, 120.0105
108036,312,334.7395,308.7595,0.0327,---,316.5674,330.4820,0.0098, 91.0656
108036,316,334.7395,308.7595,0.0327,---,310.7008,330.6115,0.0774, 1000000.0000
108036,337,334.7395,308.7595,0.0327,---,316.5625,326.6512,-0.0352, 1000000.0000
108086,259,334.7395,308.8556,0.0327,---,328.6363,326.6092,-0.0097, 121.6993
108086,312,334.7395,308.8556,0.0327,---,316.5674,330.4820,0.0098, 94.6041
108136,259,334.7395,308.9586,0.0327,---,328.4071,326.6101,-0.0097, 123.3791
108136,312,334.7395,308.9586,0.0327,---,316.5674,330.4820,0.0098, 3.9067
108186,259,334.7394,309.0683,0.0327,---,328.1779,326.6111,-0.0097, 125.2412
108186,312,334.7394,309.0683,0.0327,---,316.5674,330.4820,0.0098, 1000000.0000
108236,312,334.7393,309.1844,0.0327,---,316.5674,330.4820,0.0098, 84.0013
108236,259,334.7393,309.1844,0.0327,---,327.9487,326.6120,-0.0097, 1000000.0000
108286,259,334.7392,309.3066,0.0328,---,327.7194,326.6130,-0.0097, 129.3228
108286,312,334.7392,309.3066,0.0328,---,316.5674,330.4820,0.0098, 84.0166
108336,312,334.7391,309.4346,0.0328,---,316.5674,330.4820,0.0098, 3.3270
108336,259,334.7391,309.4346,0.0328,---,327.4901,326.6139,-0.0097, 1000000.0000
108386,259,334.7390,309.5683,0.0328,---,327.2608,326.6148,-0.0097, 1000000.0000
108386,312,334.7390,309.5683,0.0328,---,316.5674,330.4820,0.0098, 1000000.0000
108436,259,334.7389,309.7075,0.0328,---,327.0316,326.6158,-0.0097, 1000000.0000
108436,312,334.7389,309.7075,0.0328,---,316.5674,330.4820,0.0098, 1000000.0000
108486,312,334.7388,309.8523,0.0328,---,316.5674,330.4820,0.0098, 4.7156
108486,259,334.7388,309.8523,0.0328,---,326.8022,326.6167,-0.0097, 1000000.0000
108536,259,334.7387,310.0024,0.0329,---,326.5729,326.6176,-0.0097, 1000000.0000
108536,312,334.7387,310.0024,0.0329,---,316.5674,330.4820,0.0098, 1000000.0000
108586,259,334.7386,310.1578,0.0329,---,326.3436,326.6186,-0.0097, 144.0074
108586,312,334.7386,310.1578,0.0329,---,316.5674,330.4820,0.0098, 1000000.0000
108636,312,334.7384,310.3186,0.0329,---,316.5674,330.4820,0.0098, 98.2366
108636,259,334.7384,310.3186,0.0329,---,326.1143,326.6195,-0.0097, 1000000.0000
108686,259,334.7383,310.4846,0.0329,---,325.8849,326.6205,-0.0097, 1000000.0000
108686,312,334.7383,310.4846,0.0329,---,316.5674,330.4820,0.0098, 1000000.0000
108736,259,334.7382,310.6557,0.0329,---,325.6555,326.6214,-0.0097, 1000000.0000
108736,312,334.7382,310.6557,0.0329,---,316.5674,330.4820,0.0098, 1000000.0000
108786,259,334.7381,310.8320,0.0329,---,325.4261,326.6223,-0.0097, 1000000.0000
108786,312,334.7381,310.8320,0.0329,---,316.5674,330.4820,0.0098, 1000000.0000
108836,259,334.7380,311.0134,0.0329,---,325.1967,326.6232,-0.0097, 1000000.0000
108836,312,334.7380,311.0134,0.0329,---,316.5674,330.4820,0.0098, 1000000.0000
108886,259,334.7379,311.1998,0.0329,---,324.9673,326.6241,-0.0097, 1000000.0000
108886,312,334.7379,311.1998,0.0329,---,316.5674,330.4820,0.0098, 1000000.0000
108936,259,334.7378,311.3908,0.0329,---,324.7379,326.6250,-0.0097, 1000000.0000
108936,312,334.7378,311.3908,0.0329,---,316.5674,330.4820,0.0098, 1000000.0000
108986,259,334.7377,311.5863,0.0329,---,324.5085,326.6259,-0.0097, 1000000.0000
109036,259,334.7376,311.7857,0.0330,---,324.2790,326.6268,-0.0097, 1000000.0000
109086,259,334.7375,311.9887,0.0330,---,324.0495,326.6277,-0.0097, 1000000.0000
109086,312,334.7375,311.9887,0.0330,---,316.5674,330.4820,0.0098, 1000000.0000
109136,259,334.7373,312.1948,0.0330,---,323.8201,326.6285,-0.0097, 1000000.0000
109136,312,334.7373,312.1948,0.0330,---,316.5674,330.4820,0.0098, 1000000.0000
109186,259,334.7372,312.4037,0.0330,---,323.5906,326.6294,-0.0097, 1000000.0000
109186,312,334.7372,312.4037,0.0330,---,316.5674,330.4820,0.0098, 1000000.0000
109236,259,334.7372,312.6151,0.0331,---,323.3611,326.6303,-0.0097, 1000000.0000
109236,312,334.7372,312.6151,0.0331,---,316.5674,330.4820,0.0098, 1000000.0000
109286,259,334.7370,312.8287,0.0331,---,323.1316,326.6311,-0.0097, 1000000.0000
109286,312,334.7370,312.8287,0.0331,---,316.5674,330.4820,0.0098, 1000000.0000
109336,259,334.7369,313.0442,0.0331,---,322.9020,326.6319,-0.0097, 1000000.0000
109336,312,334.7369,313.0442,0.0331,---,316.5674,330.4820,0.0098, 1000000.0000
109386,259,334.7368,313.2613,0.0332,---,322.6725,326.6328,-0.0097, 66.8401
109386,312,334.7368,313.2613,0.0332,---,316.5674,330.4820,0.0098, 1000000.0000
109436,259,334.7367,313.4798,0.0332,---,322.4429,326.6336,-0.0097, 24.4489
109436,312,334.7367,313.4798,0.0332,---,316.5674,330.4820,0.0098, 1000000.0000
109486,259,334.7365,313.6996,0.0332,---,322.2133,326.6344,-0.0097, 1000000.0000
109486,312,334.7365,313.6996,0.0332,---,316.5674,330.4820,0.0098, 1000000.0000
109536,259,334.7365,313.9205,0.0332,---,321.9838,326.6352,-0.0097, 30.0159
109536,312,334.7365,313.9205,0.0332,---,316.5674,330.4820,0.0098, 1000000.0000
109586,259,334.7364,314.1423,0.0333,---,321.7542,326.6360,-0.0097, 32.7350
109636,259,334.7362,314.3650,0.0333,---,321.5246,326.6368,-0.0097, 1000000.0000
109686,259,334.7361,314.5884,0.0333,---,321.2950,326.6376,-0.0097, 1000000.0000
112936,294,339.4205,327.9066,0.0335,---,383.2310,326.7309,0.0104, 1000000.0000
112936,328,339.4205,327.9066,0.0335,---,368.6048,326.6693,0.1289, 1000000.0000
112986,328,339.6059,328.0381,0.0335,---,368.6048,326.6693,0.1289, 6.2863
113036,328,339.7941,328.1654,0.0335,---,368.6048,326.6693,0.1289, 6.2638
113036,291,339.7941,328.1654,0.0335,---,363.2379,326.5215,0.0022, 1000000.0000
113086,328,339.9851,328.2885,0.0335,---,368.6048,326.6693,0.1289, 40.5549
113086,291,339.9851,328.2885,0.0335,---,363.2379,326.5215,0.0022, 1000000.0000
113136,328,340.1788,328.4073,0.0335,---,368.6048,326.6693,0.1289, 40.7385
113136,291,340.1788,328.4073,0.0335,---,363.2379,326.5215,0.0022, 1000000.0000
113136,295,340.1788,328.4073,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113186,291,340.3752,328.5216,0.0335,---,363.2379,326.5215,0.0022, 24.0581
113186,328,340.3752,328.5216,0.0335,---,368.6048,326.6693,0.1289, 40.7777
113186,295,340.3752,328.5216,0.0335,---,359.1833,326.5145,-0.0352, 10.2255
113236,291,340.5741,328.6316,0.0335,---,363.2379,326.5215,0.0022, 25.5175
113236,328,340.5741,328.6316,0.0335,---,368.6048,326.6693,0.1289, 103.3021
113236,295,340.5741,328.6316,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113286,328,340.7755,328.7370,0.0335,---,368.6048,326.6693,0.1289, 40.8412
113286,291,340.7755,328.7370,0.0335,---,363.2379,326.5215,0.0022, 1000000.0000
113286,295,340.7755,328.7370,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113336,328,340.9788,328.8394,0.0335,---,368.6048,326.6693,0.1289, 40.7453
113336,291,340.9788,328.8394,0.0335,---,363.2379,326.5215,0.0022, 1000000.0000
113336,295,340.9788,328.8394,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113386,328,341.1839,328.9390,0.0335,---,368.6048,326.6693,0.1289, 102.3411
113386,291,341.1839,328.9390,0.0335,---,363.2379,326.5215,0.0022, 1.7342
113386,295,341.1839,328.9390,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113436,328,341.3900,329.0382,0.0335,---,368.6048,326.6693,0.1289, 97.7625
113436,291,341.3900,329.0382,0.0335,---,363.2379,326.5215,0.0022, 1000000.0000
113436,295,341.3900,329.0382,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113486,328,341.5978,329.1334,0.0335,---,368.6048,326.6693,0.1289, 40.8660
113486,291,341.5978,329.1334,0.0335,---,363.2379,326.5215,0.0022, 1000000.0000
113486,295,341.5978,329.1334,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113536,328,341.8075,329.2234,0.0335,---,368.6048,326.6693,0.1289, 107.8293
113536,291,341.8075,329.2234,0.0335,---,363.2379,326.5215,0.0022, 1.6961
113536,295,341.8075,329.2234,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113586,328,342.0188,329.3091,0.0335,---,368.6048,326.6693,0.1289, 103.3001
113586,291,342.0188,329.3091,0.0335,---,363.2379,326.5215,0.0022, 1.8854
113586,295,342.0188,329.3091,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113636,328,342.2316,329.3916,0.0335,---,368.6048,326.6693,0.1289, 40.7803
113636,291,342.2316,329.3916,0.0335,---,363.2379,326.5215,0.0022, 25.0927
113636,295,342.2316,329.3916,0.0335,---,359.1833,326.5145,-0.0352, 1.1994
113686,328,342.4455,329.4714,0.0335,---,368.6048,326.6693,0.1289, 40.8322
113686,291,342.4455,329.4714,0.0335,---,363.2379,326.5215,0.0022, 10.1541
113686,295,342.4455,329.4714,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113736,328,342.6609,329.5481,0.0335,---,368.6048,326.6693,0.1289, 40.7872
113736,291,342.6609,329.5481,0.0335,---,363.2379,326.5215,0.0022, 27.6942
113736,295,342.6609,329.5481,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113786,291,342.8773,329.6218,0.0335,---,363.2379,326.5215,0.0022, 25.1304
113786,328,342.8773,329.6218,0.0335,---,368.6048,326.6693,0.1289, 40.7903
113786,295,342.8773,329.6218,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113836,291,343.0949,329.6922,0.0335,---,363.2379,326.5215,0.0022, 25.7026
113836,328,343.0949,329.6922,0.0335,---,368.6048,326.6693,0.1289, 40.7909
113836,295,343.0949,329.6922,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113886,328,343.3136,329.7596,0.0335,---,368.6048,326.6693,0.1289, 40.7930
113886,291,343.3136,329.7596,0.0335,---,363.2379,326.5215,0.0022, 27.6383
113886,295,343.3136,329.7596,0.0335,---,359.1833,326.5145,-0.0352, 1000000.0000
113936,328,343.5331,329.8248,0.0334,---,368.6048,326.6693,0.1289, 40.7628
113936,291,343.5331,329.8248,0.0334,---,363.2379,326.5215,0.0022, 25.1304
113936,295,343.5331,329.8248,0.0334,---,359.1833,326.5145,-0.0352, 1000000.0000
113986,291,343.7534,329.8871,0.0334,---,363.2379,326.5215,0.0022, 25.2936
113986,328,343.7534,329.8871,0.0334,---,368.6048,326.6693,0.1289, 40.7751
113986,295,343.7534,329.8871,0.0334,---,359.1833,326.5145,-0.0352, 1.4526
114036,291,343.9745,329.9464,0.0334,---,363.2379,326.5215,0.0022, 25.1905
114036,295,343.9745,329.9464,0.0334,---,359.1833,326.5145,-0.0352, 1.4775
114036,328,343.9745,329.9464,0.0334,---,368.6048,326.6693,0.1289, 40.8209
114086,328,344.1966,330.0028,0.0334,---,368.6048,326.6693,0.1289, 40.7409
114086,291,344.1966,330.0028,0.0334,---,363.2379,326.5215,0.0022, 22.9434
114086,295,344.1966,330.0028,0.0334,---,359.1833,326.5145,-0.0352, 1.4878
114136,328,344.4192,330.0567,0.0334,---,368.6048,326.6693,0.1289, 40.7542
114136,291,344.4192,330.0567,0.0334,---,363.2379,326.5215,0.0022, 25.1534
114136,295,344.4192,330.0567,0.0334,---,359.1833,326.5145,-0.0352, 1.5352
114186,291,344.6425,330.1082,0.0334,---,363.2379,326.5215,0.0022, 23.9700
114186,295,344.6425,330.1082,0.0334,---,359.1833,326.5145,-0.0352, 1.4604
114186,328,344.6425,330.1082,0.0334,---,368.6048,326.6693,0.1289, 40.7618
114236,295,344.8664,330.1572,0.0334,---,359.1833,326.5145,-0.0352, 1.4599
114236,291,344.8664,330.1572,0.0334,---,363.2379,326.5215,0.0022, 24.0512
114236,328,344.8664,330.1572,0.0334,---,368.6048,326.6693,0.1289, 40.7356
114286,295,345.0909,330.2039,0.0334,---,359.1833,326.5145,-0.0352, 1.4700
114286,291,345.0909,330.2039,0.0334,---,363.2379,326.5215,0.0022, 24.0673
114286,328,345.0909,330.2039,0.0334,---,368.6048,326.6693,0.1289, 40.7798
114336,291,345.3160,330.2474,0.0334,---,363.2379,326.5215,0.0022, 24.0835
114336,328,345.3160,330.2474,0.0334,---,368.6048,326.6693,0.1289, 40.7592
114336,295,345.3160,330.2474,0.0334,---,359.1833,326.5145,-0.0352, 1.4556
114386,291,345.5414,330.2896,0.0334,---,363.2379,326.5215,0.0022, 24.0490
114386,295,345.5414,330.2896,0.0334,---,359.1833,326.5145,-0.0352, 1.4675
114386,328,345.5414,330.2896,0.0334,---,368.6048,326.6693,0.1289, 40.7704
114436,291,345.7673,330.3299,0.0334,---,363.2379,326.5215,0.0022, 22.9631
114436,328,345.7673,330.3299,0.0334,---,368.6048,326.6693,0.1289, 40.7756
114436,295,345.7673,330.3299,0.0334,---,359.1833,326.5145,-0.0352, 1.4669
114486,295,345.9937,330.3674,0.0334,---,359.1833,326.5145,-0.0352, 1.4667
114486,291,345.9937,330.3674,0.0334,---,363.2379,326.5215,0.0022, 20.5114
114486,328,345.9937,330.3674,0.0334,---,368.6048,326.6693,0.1289, 40.7968
114536,328,346.2204,330.4025,0.0334,---,368.6048,326.6693,0.1289, 40.8043
114536,295,346.2204,330.4025,0.0334,---,359.1833,326.5145,-0.0352, 1.4824
114536,291,346.2204,330.4025,0.0334,---,363.2379,326.5215,0.0022, 20.5338
114586,328,346.4474,330.4359,0.0334,---,368.6048,326.6693,0.1289, 40.8170
114586,291,346.4474,330.4359,0.0334,---,363.2379,326.5215,0.0022, 20.5236
114586,295,346.4474,330.4359,0.0334,---,359.1833,326.5145,-0.0352, 1.4982
114636,328,346.6747,330.4675,0.0334,---,368.6048,326.6693,0.1289, 40.8414
114636,291,346.6747,330.4675,0.0334,---,363.2379,326.5215,0.0022, 20.5372
114636,295,346.6747,330.4675,0.0334,---,359.1833,326.5145,-0.0352, 1.4862
114686,291,346.9024,330.4975,0.0334,---,363.2379,326.5215,0.0022, 21.0825
114686,295,346.9024,330.4975,0.0334,---,359.1833,326.5145,-0.0352, 1.4898
114686,328,346.9024,330.4975,0.0334,---,368.6048,326.6693,0.1289, 40.8501
114736,328,347.1303,330.5260,0.0334,---,368.6048,326.6693,0.1289, 40.9121
114736,291,347.1303,330.5260,0.0334,---,363.2379,326.5215,0.0022, 20.5488
114736,295,347.1303,330.5260,0.0334,---,359.1833,326.5145,-0.0352, 1.5082
114786,291,347.3584,330.5527,0.0334,---,363.2379,326.5215,0.0022, 14.3167
114786,328,347.3584,330.5527,0.0334,---,368.6048,326.6693,0.1289, 40.8859
114786,295,347.3584,330.5527,0.0334,---,359.1833,326.5145,-0.0352, 1.4997
114786,294,347.3584,330.5527,0.0334,---,378.8189,326.7687,0.0111, 146.9578
