TIME,SIMTIME,CAMERA,GROUNDID,LABEL,X,Y,Z,ERROR
1618425610639,4694,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0344,1000000.0000
1618425610897,4744,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1037
1618425610898,4744,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0347,1000000.0000
1618425611189,4794,FRONT-eval,300,vehicle,22.6963,-3.8810,-0.0393,6.1037
1618425611189,4794,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0350,1000000.0000
1618425611482,4844,FRONT-eval,300,vehicle,22.6962,-3.8810,-0.0393,6.1036
1618425611483,4844,FRONT-eval,336,vehicle,34.8154,12.4313,-0.0352,1000000.0000
1618425611823,4894,FRONT-eval,300,vehicle,22.6656,-3.8807,-0.0394,6.0084
1618425611825,4894,FRONT-eval,336,vehicle,34.8169,12.4433,-0.0361,1000000.0000
1618425612065,4944,FRONT-eval,300,vehicle,22.5728,-3.8807,-0.0392,5.6545
1618425612065,4944,FRONT-eval,336,vehicle,34.7994,12.4711,-0.0376,1000000.0000
1618425612336,4994,FRONT-eval,300,vehicle,22.4163,-3.8811,-0.0389,6.3477
1618425612336,4994,FRONT-eval,336,vehicle,34.7541,12.5123,-0.0394,1000000.0000
1618425612610,5044,FRONT-eval,300,vehicle,22.2061,-3.8817,-0.0385,6.0869
1618425612611,5044,FRONT-eval,336,vehicle,34.6839,12.5657,-0.0416,1000000.0000
1618425612900,5094,FRONT-eval,300,vehicle,21.9521,-3.8831,-0.0383,6.1810
1618425612901,5094,FRONT-eval,336,vehicle,34.5918,12.6288,-0.0439,1000000.0000
1618425613164,5144,FRONT-eval,300,vehicle,21.6634,-3.8853,-0.0381,6.5544
1618425613165,5144,FRONT-eval,336,vehicle,34.4786,12.7016,-0.0462,1000000.0000
1618425613441,5194,FRONT-eval,300,vehicle,21.3473,-3.8882,-0.0380,5.7431
1618425613441,5194,FRONT-eval,336,vehicle,34.3504,12.7820,-0.0483,1000000.0000
1618425613757,5244,FRONT-eval,300,vehicle,21.0089,-3.8909,-0.0379,6.1949
1618425613757,5244,FRONT-eval,336,vehicle,34.2064,12.8702,-0.0501,1000000.0000
1618425614052,5294,FRONT-eval,300,vehicle,20.6523,-3.8927,-0.0380,6.4967
